0,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.66005,0.69985,0.72123,0.74085,0.76018,0.77986,0.80083,0.82437,0.84521,0.86327,0.88021,0.89655,0.91255,0.92833,0.94395,0.94395
0.13577,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.66003,0.69781,0.7159,0.73215,0.7481,0.7644,0.78206,0.80241,0.81994,0.83456,0.848,0.86083,0.87331,0.88554,0.89762,0.89762
0.27155,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.66001,0.69585,0.71078,0.72379,0.73649,0.74956,0.76405,0.78135,0.79571,0.80705,0.81716,0.82664,0.83575,0.84462,0.85332,0.85332
0.40732,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65999,0.69404,0.70604,0.71605,0.72574,0.7358,0.74735,0.76181,0.77327,0.7816,0.78867,0.7951,0.80115,0.80696,0.8126,0.8126
0.54309,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65997,0.69242,0.70181,0.70915,0.71617,0.72357,0.7325,0.74447,0.75336,0.75903,0.76343,0.76717,0.77054,0.77367,0.77664,0.77664
0.67887,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65996,0.69107,0.69829,0.70342,0.7082,0.71338,0.72014,0.73003,0.7368,0.7403,0.7425,0.74405,0.74523,0.74618,0.74697,0.74697
0.81464,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65995,0.69005,0.69563,0.69909,0.70219,0.7057,0.71082,0.71915,0.72434,0.72622,0.72678,0.72671,0.72627,0.7256,0.72479,0.72479
0.95042,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65994,0.68941,0.69396,0.69636,0.69842,0.70089,0.705,0.71236,0.71656,0.71742,0.71697,0.71588,0.71442,0.71275,0.71095,0.71095
1.0862,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65994,0.68921,0.69342,0.69548,0.69718,0.69928,0.70303,0.71005,0.71394,0.71448,0.71371,0.7123,0.71053,0.70854,0.70642,0.70642
1.222,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65994,0.68941,0.69396,0.69636,0.69842,0.70089,0.705,0.71236,0.71656,0.71742,0.71697,0.71588,0.71442,0.71275,0.71095,0.71095
1.3577,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65995,0.69005,0.69563,0.69909,0.70219,0.7057,0.71082,0.71915,0.72434,0.72622,0.72678,0.72671,0.72627,0.7256,0.72479,0.72479
1.4935,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65996,0.69107,0.69829,0.70342,0.7082,0.71338,0.72014,0.73003,0.7368,0.7403,0.7425,0.74405,0.74523,0.74618,0.74697,0.74697
1.6293,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65997,0.69242,0.70181,0.70915,0.71617,0.72357,0.7325,0.74447,0.75336,0.75903,0.76343,0.76717,0.77054,0.77367,0.77664,0.77664
1.7651,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.65999,0.69404,0.70604,0.71605,0.72574,0.7358,0.74735,0.76181,0.77327,0.7816,0.78867,0.7951,0.80115,0.80696,0.8126,0.8126
1.9008,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.66001,0.69585,0.71078,0.72379,0.73649,0.74956,0.76405,0.78135,0.79571,0.80705,0.81716,0.82664,0.83575,0.84462,0.85332,0.85332
2.0366,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.66003,0.69781,0.7159,0.73215,0.7481,0.7644,0.78206,0.80241,0.81994,0.83456,0.848,0.86083,0.87331,0.88554,0.89762,0.89762
2.1724,-0.1042,-0.0085915,0.087014,0.18262,0.27823,0.37383,0.46944,0.56504,0.66005,0.69985,0.72123,0.74085,0.76018,0.77986,0.80083,0.82437,0.84521,0.86327,0.88021,0.89655,0.91255,0.92833,0.94395,0.94395
